REGISTER_ID,GENDER,AGE,INCOME
AP113429,M,40,20000
AP113430,M,49,15000
AP113431,F,43,25000
AP113432,F,49,20000
AP113433,M,44,20000
AP113434,M,26,30000
AP113435,F,43,10000
AP113436,F,43,12000
AP113437,F,50,10000
AP113438,M,31,35000
AP113439,M,26,25000
AP113440,M,40,15000
AP113441,M,50,20000
AP113442,F,22,20000
AP113443,M,21,12000
AP113444,F,26,15000
AP113445,M,21,40000
AP113446,F,49,50000
AP113447,F,50,15000
AP113448,F,39,30000
AP113449,M,39,50000
AP113450,M,29,15000
AP113451,M,30,35000
AP113452,M,21,25000
AP113453,M,36,12000
AP113454,M,35,50000
AP113455,M,28,25000
AP113456,F,23,30000
AP113457,M,29,50000
AP113458,F,21,20000
AP113459,M,49,50000
AP113460,F,31,25000
AP113461,M,37,10000
AP113462,M,47,35000
AP113463,M,40,30000
AP113464,M,32,25000
AP113465,M,41,15000
AP113466,M,24,20000
AP113467,M,50,35000
AP113468,M,43,20000
AP113469,F,40,10000
AP113470,M,21,50000
AP113471,F,29,40000
AP113472,M,41,10000
AP113473,F,46,40000
AP113474,M,47,12000
AP113475,M,42,50000
AP113476,F,37,20000
AP113477,M,49,30000
AP113478,F,26,30000
AP113479,M,33,50000
AP113480,F,31,20000
AP113481,M,24,30000
AP113482,M,37,10000
AP113483,F,38,12000
AP113484,F,23,15000
AP113485,F,49,25000
AP113486,M,35,12000
AP113487,M,37,12000
AP113488,F,37,35000
AP113489,M,45,15000
AP113490,F,28,40000
AP113491,M,38,30000
AP113492,F,48,12000
AP113493,F,28,12000
AP113494,F,31,20000
AP113495,F,22,50000
AP113496,M,37,35000
AP113497,M,44,10000
AP113498,F,32,50000
AP113499,F,44,20000
AP113500,M,38,50000
AP113501,F,47,10000
AP113502,M,33,20000
AP113503,F,34,10000
AP113504,F,31,25000
AP113505,F,30,35000
AP113506,F,33,25000
AP113507,F,46,10000
AP113508,M,21,35000
AP113509,F,47,15000
AP113510,F,45,20000
AP113511,M,37,25000
AP113512,M,36,25000
AP113513,M,37,15000
AP113514,F,21,10000
AP113515,M,32,35000
AP113516,M,31,10000
AP113517,F,44,25000
AP113518,M,43,35000
AP113519,F,33,10000
AP113520,M,39,10000
AP113521,F,26,40000
AP113522,F,24,25000
AP113523,F,21,50000
AP113524,M,38,15000
AP113525,M,23,35000
AP113526,M,37,20000
AP113527,F,36,35000
AP113528,F,30,40000
AP113529,M,27,30000
AP113530,M,46,25000
AP113531,M,27,25000
AP113532,M,37,35000
AP113533,F,30,35000
AP113534,M,46,25000
AP113535,M,23,10000
AP113536,M,31,50000
AP113537,M,23,10000
AP113538,F,41,12000
AP113539,M,45,20000
AP113540,M,28,15000
AP113541,F,46,15000
AP113542,F,48,25000
AP113543,M,23,25000
AP113544,F,34,40000
AP113545,F,34,50000
AP113546,F,44,12000
AP113547,F,47,10000
AP113548,F,34,10000
AP113549,F,48,20000
AP113550,F,38,12000
AP113551,M,37,35000
AP113552,F,39,10000
AP113553,M,42,25000
AP113554,F,42,20000
AP113555,M,37,50000
AP113556,F,45,40000
AP113557,M,33,30000
AP113558,M,42,10000
AP113559,F,29,40000
AP113560,M,24,20000
AP113561,M,39,25000
AP113562,M,27,20000
AP113563,F,24,10000
AP113564,F,26,15000
AP113565,F,49,10000
AP113566,M,27,12000
AP113567,F,46,10000
AP113568,F,48,35000
AP113569,M,34,40000
AP113570,F,31,35000
AP113571,F,30,25000
AP113572,M,48,35000
AP113573,F,32,20000
AP113574,F,29,10000
AP113575,F,34,15000
AP113576,M,34,15000
AP113577,M,45,50000
AP113578,F,40,25000
AP113579,M,44,10000
AP113580,F,38,50000
AP113581,F,42,25000
AP113582,F,39,40000
AP113583,F,34,35000
AP113584,M,39,15000
AP113585,M,25,10000
AP113586,F,27,12000
AP113587,M,28,30000
AP113588,F,46,25000
AP113589,F,46,40000
AP113590,M,44,12000
AP113591,M,22,20000
AP113592,F,43,15000
AP113593,F,31,40000
AP113594,F,36,50000
AP113595,M,28,30000
AP113596,F,48,50000
AP113597,M,22,12000
AP113598,F,35,12000
AP113599,M,29,12000
AP113600,F,49,20000
AP113601,F,43,25000
AP113602,M,28,50000
AP113603,F,48,50000
AP113604,F,24,25000
AP113605,F,41,30000
AP113606,M,26,30000
AP113607,M,42,15000
AP113608,F,29,25000
AP113609,F,49,30000
AP113610,F,41,40000
AP113611,M,30,35000
AP113612,M,32,10000
AP113613,F,29,25000
AP113614,F,24,15000
AP113615,M,45,10000
AP113616,F,46,30000
AP113617,M,26,25000
AP113618,M,28,10000
AP113619,F,27,30000
AP113620,M,41,30000
AP113621,F,48,25000
AP113622,M,26,40000
AP113623,F,40,40000
AP113624,F,35,20000
AP113625,M,39,25000
AP113626,F,29,30000
AP113627,M,40,30000
AP113628,M,25,25000
AP113629,F,38,30000
AP113630,F,25,50000
AP113631,M,49,10000
AP113632,M,24,25000
AP113633,M,31,12000
AP113634,F,32,50000
AP113635,F,32,10000
AP113636,F,23,30000
AP113637,M,32,15000
AP113638,F,38,15000
AP113639,F,36,20000
AP113640,F,26,40000
AP113641,F,45,15000
AP113642,F,24,30000
AP113643,M,46,40000
AP113644,M,36,20000
AP113645,M,29,40000
AP113646,F,36,15000
AP113647,M,37,40000
AP113648,M,43,15000
AP113649,F,32,50000
AP113650,F,24,12000
AP113651,M,39,35000
AP113652,M,29,25000
AP113653,F,48,35000
AP113654,F,23,25000
AP113655,M,46,15000
AP113656,M,25,10000
AP113657,F,22,15000
AP113658,M,24,25000
AP113659,F,50,40000
AP113660,F,28,40000
AP113661,M,44,20000
AP113662,F,31,15000
AP113663,M,29,30000
AP113664,M,36,10000
AP113665,F,48,15000
AP113666,F,27,15000
AP113667,M,27,15000
AP113668,F,48,20000
AP113669,M,44,30000
AP113670,M,32,15000
AP113671,F,43,30000
AP113672,M,23,30000
AP113673,F,23,35000
AP113674,F,39,15000
AP113675,M,34,12000
AP113676,F,37,12000
AP113677,M,43,15000
AP113678,F,24,30000
AP113679,F,30,30000
AP113680,M,42,12000
AP113681,M,49,15000
AP113682,F,21,35000
AP113683,F,47,30000
AP113684,F,35,50000
AP113685,F,29,35000
AP113686,M,49,40000
AP113687,F,50,25000
AP113688,M,27,30000
AP113689,F,35,12000
AP113690,M,33,12000
AP113691,F,44,35000
AP113692,F,22,35000
AP113693,M,40,10000
AP113694,M,33,12000
AP113695,M,26,15000
AP113696,M,43,50000
AP113697,F,23,15000
AP113698,F,46,12000
AP113699,F,42,10000
AP113700,M,50,40000
AP113701,F,38,50000
AP113702,M,25,50000
AP113703,M,49,10000
AP113704,M,44,35000
AP113705,F,50,15000
AP113706,M,47,35000
AP113707,F,33,15000
AP113708,M,29,40000
AP113709,F,40,25000
AP113710,F,31,12000
AP113711,M,45,35000
AP113712,F,34,30000
AP113713,M,39,10000
AP113714,M,25,10000
AP113715,F,49,15000
AP113716,M,37,15000
AP113717,F,50,40000
AP113718,F,40,10000
AP113719,M,38,50000
AP113720,M,38,15000
AP113721,M,22,15000
AP113722,M,48,35000
AP113723,M,50,50000
AP113724,M,45,12000
AP113725,F,28,10000
AP113726,M,34,15000
AP113727,M,49,30000
AP113728,F,24,10000
AP113729,F,37,50000
AP113730,M,40,35000
AP113731,F,40,35000
AP113732,F,21,25000
AP113733,F,50,40000
AP113734,F,23,35000
AP113735,M,21,35000
AP113736,M,43,10000
AP113737,F,46,12000
AP113738,F,38,35000
AP113739,M,38,50000
AP113740,M,36,25000
AP113741,M,31,10000
AP113742,F,43,40000
AP113743,M,29,10000
AP113744,F,28,15000
AP113745,M,30,12000
AP113746,M,33,50000
AP113747,F,33,30000
AP113748,M,45,20000
AP113749,M,33,50000
AP113750,F,48,50000
AP113751,F,36,30000
AP113752,M,35,15000
AP113753,F,44,35000
AP113754,F,26,40000
AP113755,M,50,10000
AP113756,F,21,12000
AP113757,F,50,35000
AP113758,F,21,50000
AP113759,M,30,25000
AP113760,F,31,30000
AP113761,F,39,40000
AP113762,F,22,35000
AP113763,F,28,25000
AP113764,F,27,20000
AP113765,F,47,40000
AP113766,F,38,12000
AP113767,M,45,40000
AP113768,M,37,20000
AP113769,M,42,25000
AP113770,M,25,25000
AP113771,M,27,30000
AP113772,F,27,35000
AP113773,M,22,12000
AP113774,F,47,12000
AP113775,F,43,20000
AP113776,F,46,25000
AP113777,F,33,35000
AP113778,F,44,15000
AP113779,M,28,50000
AP113780,F,39,12000
AP113781,M,33,50000
AP113782,F,37,35000
AP113783,F,25,15000
AP113784,F,30,10000
AP113785,M,42,40000
AP113786,M,35,35000
AP113787,F,24,10000
AP113788,F,47,40000
AP113789,M,34,12000
AP113790,F,39,12000
AP113791,M,45,10000
AP113792,M,36,20000
AP113793,M,35,25000
AP113794,M,43,10000
AP113795,M,26,10000
AP113796,F,36,40000
AP113797,F,49,35000
AP113798,F,32,20000
AP113799,F,30,50000
AP113800,F,45,35000
AP113801,M,46,15000
AP113802,M,50,35000
AP113803,M,35,50000
AP113804,M,48,35000
AP113805,F,29,10000
AP113806,F,45,12000
AP113807,M,26,12000
AP113808,F,30,20000
AP113809,M,42,10000
AP113810,M,39,50000
AP113811,M,40,35000
AP113812,M,21,10000
AP113813,M,37,40000
AP113814,F,32,20000
AP113815,F,23,20000
AP113816,M,47,15000
AP113817,M,33,15000
AP113818,F,31,10000
AP113819,M,48,35000
AP113820,M,31,35000
AP113821,F,45,40000
AP113822,F,46,30000
AP113823,M,50,40000
AP113824,M,35,50000
AP113825,F,44,20000
AP113826,M,36,35000
AP113827,M,44,25000
AP113828,F,28,40000
AP113829,M,25,12000
AP113830,M,21,50000
AP113831,F,24,10000
AP113832,F,37,30000
AP113833,F,30,25000
AP113834,M,37,12000
AP113835,M,29,15000
AP113836,M,28,30000
AP113837,F,44,25000
AP113838,F,50,50000
AP113839,F,28,12000
AP113840,M,36,40000
AP113841,M,46,35000
AP113842,M,41,50000
AP113843,F,37,25000
AP113844,M,48,50000
AP113845,F,24,25000
AP113846,F,44,40000
AP113847,M,39,50000
AP113848,F,47,40000
AP113849,F,31,12000
AP113850,F,35,15000
AP113851,M,47,15000
AP113852,F,41,50000
AP113853,F,38,10000
AP113854,F,26,30000
AP113855,M,41,40000
AP113856,F,37,35000
AP113857,M,45,50000
AP113858,F,40,10000
AP113859,F,22,15000
AP113860,M,37,25000
AP113861,F,47,12000
AP113862,M,34,40000
AP113863,F,35,50000
AP113864,F,40,35000
AP113865,F,32,25000
AP113866,M,24,40000
AP113867,F,44,40000
AP113868,F,49,15000
AP113869,F,21,50000
AP113870,M,28,20000
AP113871,M,39,30000
AP113872,F,44,20000
AP113873,M,28,35000
AP113874,M,34,20000
AP113875,M,47,35000
AP113876,M,29,25000
AP113877,M,31,20000
AP113878,F,44,40000
AP113879,M,50,20000
AP113880,F,30,15000
AP113881,F,35,20000
AP113882,F,49,35000
AP113883,M,24,50000
AP113884,M,29,50000
AP113885,F,38,25000
AP113886,M,41,20000
AP113887,M,45,20000
AP113888,M,28,25000
AP113889,M,26,35000
AP113890,F,30,25000
AP113891,M,24,35000
AP113892,M,28,40000
AP113893,F,44,30000
AP113894,M,50,10000
AP113895,F,36,50000
AP113896,M,49,12000
AP113897,F,41,10000
AP113898,M,29,10000
AP113899,F,30,25000
AP113900,F,46,25000
AP113901,M,46,12000
AP113902,M,25,35000
AP113903,M,22,40000
AP113904,F,40,50000
AP113905,M,37,20000
AP113906,M,25,10000
AP113907,M,27,35000
AP113908,F,21,25000
AP113909,M,27,25000
AP113910,M,45,20000
AP113911,F,49,20000
AP113912,F,43,15000
AP113913,M,25,10000
AP113914,M,47,35000
AP113915,M,46,12000
AP113916,M,38,12000
AP113917,M,49,30000
AP113918,M,25,50000
AP113919,M,47,25000
AP113920,M,26,25000
AP113921,F,40,35000
AP113922,F,33,40000
AP113923,F,31,15000
AP113924,F,33,30000
AP113925,M,49,40000
AP113926,F,41,25000
AP113927,F,23,50000
AP113928,M,50,12000
AP113929,M,34,12000
AP113930,M,29,25000
AP113931,M,41,10000
AP113932,F,47,30000
AP113933,M,35,20000
AP113934,M,24,20000
AP113935,F,33,10000
AP113936,F,43,25000
AP113937,M,46,35000
AP113938,M,45,10000
AP113939,M,48,15000
AP113940,F,41,15000
AP113941,M,21,25000
AP113942,M,22,20000
AP113943,F,25,20000
AP113944,M,40,30000
AP113945,F,30,35000
AP113946,M,38,10000
AP113947,F,34,40000
AP113948,M,32,40000
AP113949,F,36,40000
AP113950,M,39,15000
AP113951,M,48,35000
AP113952,M,46,25000
AP113953,M,36,40000
AP113954,M,36,10000
AP113955,F,44,20000
AP113956,M,45,30000
AP113957,M,21,15000
AP113958,M,31,25000
AP113959,F,26,30000
AP113960,M,24,50000
AP113961,F,48,40000
AP113962,M,46,12000
AP113963,F,34,50000
AP113964,M,41,30000
AP113965,F,35,40000
AP113966,M,49,15000
AP113967,F,44,20000
AP113968,M,46,15000
AP113969,F,33,10000
AP113970,F,21,15000
AP113971,M,48,40000
AP113972,F,24,30000
AP113973,M,31,35000
AP113974,F,43,50000
AP113975,F,23,40000
AP113976,M,26,35000
AP113977,F,43,40000
AP113978,F,31,15000
AP113979,F,21,40000
AP113980,M,31,35000
AP113981,M,30,12000
AP113982,F,50,25000
AP113983,M,47,15000
AP113984,M,32,12000
AP113985,M,44,35000
AP113986,F,34,10000
AP113987,M,47,50000
AP113988,F,44,15000
AP113989,M,36,10000
AP113990,F,40,12000
AP113991,M,45,10000
AP113992,M,39,30000
AP113993,M,46,20000
AP113994,M,22,12000
AP113995,F,34,25000
AP113996,M,35,12000
AP113997,F,22,50000
AP113998,F,48,35000
AP113999,F,42,10000
AP114000,F,47,12000
AP114001,F,48,30000
AP114002,F,27,30000
AP114003,M,50,10000
AP114004,F,24,25000
AP114005,F,31,40000
AP114006,F,48,25000
AP114007,F,49,10000
AP114008,F,30,50000
AP114009,F,49,35000
AP114010,F,22,20000
AP114011,F,46,10000
AP114012,M,25,30000
AP114013,F,38,15000
AP114014,F,22,12000
AP114015,F,36,30000
AP114016,F,41,40000
AP114017,M,30,20000
AP114018,M,50,35000
AP114019,F,26,15000
AP114020,M,34,20000
AP114021,F,26,10000
AP114022,F,22,40000
AP114023,F,39,25000
AP114024,M,42,50000
AP114025,F,25,12000
AP114026,M,25,20000
AP114027,F,40,30000
AP114028,F,35,50000
AP114029,M,43,20000
AP114030,F,47,25000
AP114031,F,44,30000
AP114032,M,44,40000
AP114033,M,38,20000
AP114034,M,48,15000
AP114035,F,25,15000
AP114036,M,44,30000
AP114037,M,29,15000
AP114038,M,33,25000
AP114039,M,24,25000
AP114040,M,49,20000
AP114041,F,25,10000
AP114042,F,49,12000
AP114043,M,47,15000
AP114044,M,21,35000
AP114045,M,28,30000
AP114046,F,45,25000
AP114047,M,50,25000
AP114048,F,21,30000
AP114049,M,34,15000
AP114050,M,45,30000
AP114051,M,25,35000
AP114052,M,36,25000
AP114053,M,33,10000
AP114054,F,46,10000
AP114055,F,40,40000
AP114056,M,32,30000
AP114057,M,48,20000
AP114058,M,50,35000
AP114059,F,40,30000
AP114060,M,36,25000
AP114061,M,32,30000
AP114062,M,47,50000
AP114063,F,26,35000
AP114064,F,39,20000
AP114065,F,49,15000
AP114066,M,25,30000
AP114067,M,48,50000
AP114068,M,23,10000
AP114069,M,45,12000
AP114070,M,47,12000
AP114071,M,44,40000
AP114072,F,37,10000
AP114073,M,36,40000
AP114074,F,36,40000
AP114075,F,45,25000
AP114076,M,46,35000
AP114077,M,43,30000
AP114078,F,48,15000
AP114079,M,40,35000
AP114080,M,28,15000
AP114081,M,36,50000
AP114082,F,22,12000
AP114083,M,28,20000
AP114084,F,22,30000
AP114085,M,39,15000
AP114086,M,44,30000
AP114087,F,23,12000
AP114088,M,26,12000
AP114089,M,23,35000
AP114090,F,27,25000
AP114091,F,45,50000
AP114092,M,41,50000
AP114093,F,39,40000
AP114094,M,24,35000
AP114095,F,33,40000
AP114096,F,35,10000
AP114097,M,40,30000
AP114098,F,39,35000
AP114099,F,42,20000
AP114100,F,22,50000
AP114101,M,22,35000
AP114102,F,35,10000
AP114103,M,28,25000
AP114104,M,41,40000
AP114105,M,46,10000
AP114106,F,42,30000
AP114107,M,33,20000
AP114108,M,46,15000
AP114109,M,49,25000
AP114110,M,50,50000
AP114111,F,30,20000
AP114112,M,38,25000
AP114113,F,28,40000
AP114114,F,40,25000
AP114115,M,34,35000
AP114116,F,30,25000
AP114117,M,49,12000
AP114118,F,41,35000
AP114119,M,27,35000
AP114120,F,50,12000
AP114121,F,25,20000
AP114122,F,32,40000
AP114123,F,37,10000
AP114124,F,25,50000
AP114125,M,22,40000
AP114126,F,47,50000
AP114127,M,43,20000
AP114128,M,30,15000
AP114129,M,28,50000
AP114130,M,39,40000
AP114131,F,50,40000
AP114132,M,40,50000
AP114133,M,41,12000
AP114134,M,40,15000
AP114135,M,27,20000
AP114136,M,24,25000
AP114137,M,42,25000
AP114138,M,44,50000
AP114139,F,31,50000
AP114140,M,46,30000
AP114141,F,41,35000
AP114142,F,23,40000
AP114143,F,48,35000
AP114144,M,26,40000
AP114145,M,50,50000
AP114146,F,28,15000
AP114147,M,29,15000
AP114148,M,23,10000
AP114149,F,36,35000
AP114150,F,49,20000
AP114151,F,42,50000
AP114152,F,28,40000
AP114153,M,46,20000
AP114154,M,48,20000
AP114155,M,26,15000
AP114156,M,28,30000
AP114157,M,29,15000
AP114158,F,26,25000
AP114159,M,24,35000
AP114160,M,22,15000
AP114161,F,47,12000
AP114162,M,36,40000
AP114163,F,30,50000
AP114164,F,24,25000
AP114165,F,31,40000
AP114166,M,36,12000
AP114167,F,26,40000
AP114168,F,35,40000
AP114169,F,45,30000
AP114170,M,42,12000
AP114171,M,34,40000
AP114172,M,42,40000
AP114173,F,44,15000
AP114174,M,48,10000
AP114175,M,41,30000
AP114176,M,21,20000
AP114177,M,25,15000
AP114178,M,47,10000
AP114179,M,48,30000
AP114180,F,45,30000
AP114181,M,30,25000
AP114182,F,41,10000
AP114183,F,46,40000
AP114184,M,26,50000
AP114185,F,29,30000
AP114186,M,32,50000
AP114187,M,22,12000
AP114188,M,32,30000
AP114189,F,40,30000
AP114190,F,42,30000
AP114191,F,34,10000
AP114192,M,41,25000
AP114193,F,49,12000
AP114194,M,30,10000
AP114195,M,42,35000
AP114196,F,40,35000
AP114197,F,39,10000
AP114198,F,24,35000
AP114199,F,48,40000
AP114200,F,45,35000
AP114201,M,42,25000
AP114202,M,41,50000
AP114203,M,23,40000
AP114204,F,37,40000
AP114205,M,24,25000
AP114206,F,24,40000
AP114207,M,40,40000
AP114208,M,33,15000
AP114209,F,32,40000
AP114210,F,47,50000
AP114211,F,24,25000
AP114212,M,37,50000
AP114213,F,30,40000
AP114214,F,24,10000
AP114215,F,43,25000
AP114216,M,49,25000
AP114217,M,41,20000
AP114218,F,35,40000
AP114219,M,36,40000
AP114220,M,23,15000
AP114221,M,33,40000
AP114222,F,34,25000
AP114223,M,21,12000
AP114224,M,22,50000
AP114225,M,41,12000
AP114226,F,41,40000
AP114227,M,40,25000
AP114228,M,43,10000
AP114229,M,32,15000
AP114230,F,36,50000
AP114231,M,35,12000
AP114232,F,44,15000
AP114233,M,24,20000
AP114234,M,38,30000
AP114235,F,30,20000
AP114236,M,49,25000
AP114237,M,41,35000
AP114238,F,33,40000
AP114239,M,33,40000
AP114240,F,32,35000
AP114241,M,45,20000
AP114242,M,32,25000
AP114243,M,32,30000
AP114244,F,37,35000
AP114245,M,35,15000
AP114246,F,34,35000
AP114247,M,46,20000
AP114248,F,42,35000
AP114249,F,50,10000
AP114250,F,32,25000
AP114251,F,44,12000
AP114252,F,33,12000
AP114253,M,24,10000
AP114254,M,38,25000
AP114255,F,43,12000
AP114256,F,35,25000
AP114257,M,41,50000
AP114258,F,23,20000
AP114259,F,24,10000
AP114260,M,23,20000
AP114261,F,47,50000
AP114262,F,31,25000
AP114263,F,44,35000
AP114264,M,34,10000
AP114265,F,30,20000
AP114266,F,41,35000
AP114267,F,25,30000
AP114268,M,32,35000
AP114269,M,37,25000
AP114270,M,34,15000
AP114271,F,38,40000
AP114272,M,43,40000
AP114273,M,46,35000
AP114274,M,31,50000
AP114275,F,24,15000
AP114276,M,40,12000
AP114277,F,33,12000
AP114278,M,21,40000
AP114279,F,46,20000
AP114280,M,49,35000
AP114281,M,48,20000
AP114282,F,39,20000
AP114283,M,21,40000
AP114284,F,30,30000
AP114285,F,41,20000
AP114286,M,24,20000
AP114287,F,23,15000
AP114288,M,37,30000
AP114289,M,27,35000
AP114290,M,43,15000
AP114291,M,41,40000
AP114292,F,38,20000
AP114293,F,34,25000
AP114294,M,28,20000
AP114295,F,35,50000
AP114296,M,27,50000
AP114297,F,35,25000
AP114298,M,28,15000
AP114299,F,49,35000
AP114300,F,22,50000
AP114301,M,34,25000
AP114302,M,32,12000
AP114303,F,44,50000
AP114304,M,25,25000
AP114305,M,49,25000
AP114306,M,45,50000
AP114307,M,44,25000
AP114308,F,36,30000
AP114309,F,42,10000
AP114310,F,47,10000
AP114311,F,35,35000
AP114312,F,26,10000
AP114313,F,46,30000
AP114314,F,39,50000
AP114315,M,34,40000
AP114316,F,37,25000
AP114317,M,35,40000
AP114318,F,47,12000
AP114319,M,30,12000
AP114320,F,23,25000
AP114321,M,32,20000
AP114322,F,27,40000
AP114323,M,40,40000
AP114324,M,37,40000
AP114325,M,47,40000
AP114326,F,43,25000
AP114327,F,26,40000
AP114328,F,31,35000
AP114329,F,35,15000
AP114330,M,37,25000
AP114331,F,50,35000
AP114332,M,28,15000
AP114333,F,21,30000
AP114334,F,27,10000
AP114335,F,36,15000
AP114336,F,35,20000
AP114337,F,28,20000
AP114338,M,35,30000
AP114339,M,46,35000
AP114340,M,35,50000
AP114341,M,34,25000
AP114342,M,34,40000
AP114343,F,26,30000
AP114344,F,46,50000
AP114345,F,38,30000
AP114346,F,49,30000
AP114347,M,42,30000
AP114348,M,24,30000
AP114349,M,39,50000
AP114350,M,50,25000
AP114351,M,33,40000
AP114352,M,37,12000
AP114353,F,22,20000
AP114354,F,29,20000
AP114355,F,32,10000
AP114356,F,44,10000
AP114357,M,39,10000
AP114358,F,24,12000
AP114359,F,34,15000
AP114360,M,35,40000
AP114361,F,46,20000
AP114362,M,48,10000
AP114363,M,31,30000
AP114364,M,32,50000
AP114365,M,27,35000
AP114366,F,22,30000
AP114367,M,42,20000
AP114368,F,32,30000
AP114369,F,44,40000
AP114370,M,25,25000
AP114371,F,49,12000
AP114372,M,37,15000
AP114373,F,31,10000
AP114374,M,47,20000
AP114375,M,36,30000
AP114376,F,45,12000
AP114377,F,48,50000
AP114378,M,26,10000
AP114379,F,40,10000
AP114380,F,26,50000
AP114381,F,45,50000
AP114382,F,48,50000
AP114383,F,38,40000
AP114384,F,32,25000
AP114385,M,21,30000
AP114386,M,38,25000
AP114387,F,28,35000
AP114388,M,40,35000
AP114389,M,40,12000
AP114390,M,39,12000
AP114391,M,41,40000
AP114392,F,39,20000
AP114393,F,27,25000
AP114394,M,33,25000
AP114395,F,31,10000
AP114396,F,23,25000
AP114397,M,21,20000
AP114398,M,32,30000
AP114399,M,46,10000
AP114400,M,40,25000
AP114401,M,29,40000
AP114402,F,47,25000
AP114403,F,35,12000
AP114404,F,50,50000
AP114405,F,29,35000
AP114406,F,46,50000
AP114407,M,24,12000
AP114408,F,34,40000
AP114409,M,25,30000
AP114410,M,25,30000
AP114411,M,50,35000
AP114412,M,24,15000
AP114413,F,37,25000
AP114414,F,34,35000
AP114415,F,24,25000
AP114416,F,43,25000
AP114417,F,44,50000
AP114418,M,42,12000
AP114419,M,39,50000
AP114420,F,50,25000
AP114421,M,47,10000
AP114422,M,30,10000
AP114423,F,37,50000
AP114424,M,21,25000
AP114425,F,21,25000
AP114426,M,32,15000
AP114427,M,48,20000
AP114428,M,42,30000
AP114429,F,23,50000
AP114430,F,47,15000
AP114431,F,41,35000
AP114432,F,38,35000
AP114433,F,31,50000
AP114434,M,49,20000
AP114435,F,27,10000
AP114436,F,49,30000
AP114437,F,46,15000
AP114438,F,50,10000
AP114439,F,38,10000
AP114440,F,21,12000
AP114441,M,23,40000
AP114442,F,23,20000
AP114443,F,38,25000
AP114444,F,43,15000
AP114445,F,42,25000
AP114446,M,24,10000
AP114447,M,44,30000
AP114448,F,23,30000
AP114449,F,26,12000
AP114450,F,43,25000
AP114451,M,21,50000
AP114452,M,49,40000
AP114453,F,21,25000
AP114454,M,24,35000
AP114455,F,37,30000
AP114456,F,22,15000
AP114457,M,35,30000
AP114458,F,29,12000
AP114459,F,31,12000
AP114460,M,31,50000
AP114461,F,37,50000
AP114462,M,42,12000
AP114463,M,44,35000
AP114464,M,50,10000
AP114465,M,35,10000
AP114466,F,50,30000
AP114467,F,48,30000
AP114468,M,42,50000
AP114469,M,22,35000
AP114470,M,26,40000
AP114471,F,46,15000
AP114472,M,38,25000
AP114473,M,46,30000
AP114474,M,34,35000
AP114475,F,44,30000
AP114476,F,47,15000
AP114477,M,46,50000
AP114478,F,46,40000
AP114479,M,31,20000
AP114480,F,45,50000
AP114481,M,30,25000
AP114482,M,25,20000
AP114483,F,21,30000
AP114484,F,39,20000
AP114485,M,30,15000
AP114486,M,36,40000
AP114487,M,47,30000
AP114488,F,49,30000
AP114489,M,46,30000
AP114490,F,37,25000
AP114491,M,42,20000
AP114492,M,40,35000
AP114493,F,30,20000
AP114494,M,35,12000
AP114495,F,23,20000
AP114496,M,23,35000
AP114497,F,41,20000
AP114498,F,46,25000
AP114499,M,44,50000
AP114500,F,23,12000
AP114501,F,42,20000
AP114502,F,42,40000
AP114503,F,28,15000
AP114504,F,34,40000
AP114505,M,26,20000
AP114506,F,49,10000
AP114507,M,26,20000
AP114508,M,36,15000
AP114509,M,31,10000
AP114510,F,39,40000
AP114511,M,48,15000
AP114512,F,33,12000
AP114513,F,36,30000
AP114514,M,32,25000
